,Source,Destination,Flow_Path,Total_Measured_Latency_ms,Total_Geo_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
474,UURWMEA110,DK_MCDLLAFB_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 ->(0.5, N/A)-> UJEWJKV040 ->(N/A, 1.39)-> UJEWMAC040 ->(0.5, N/A)-> UJEWMAC030 -> DK_MCDLLAFB_FL",8.875,4.57,0.5,1:KWlPl+gKv+mUsYN3ckTDpSfcLhw=,3,True
475,UURWMEA110,DK_MCKINNEY_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_MCKINNEY_TX",7.645,3.99,0.0,1:ONnxE8NDwi+TBv9yMb38qqtEJSI=,2,False
476,UURWMEA110,DK_MCLEAN_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 -> DK_MCLEAN_VA",1.52,0.18,0.0,1:Hvtl2wx9VUeDBd7zaEx7Ziim0SY=,2,False
477,UURWMEA110,DK_MELBOURN_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_MELBOURN_FL",7.875,3.18,0.0,1:2EkRrRcKNYlIUq3ba/JcXhDl0oA=,6,False
478,UURWMEA110,DK_MIESAUAD_DE,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEPTM010 ->(1.45, 0.67)-> UJEELTM030 -> DK_MIESAUAD_DE",2.4450000000000003,0.8500000000000001,0.0,1:5f4CsamyxmAaba1huvqnKsXh8x0=,2,False
479,UURWMEA110,DK_MONROVLL_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_MONROVLL_PA",2.84,0.64,0.0,1:vAOgZQi1liBz6KLJHI8ca2lbutQ=,2,False
480,UURWMEA110,DK_MOORSTWN_NJ,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_MOORSTWN_NJ",5.0,2.98,0.0,1:SCsQNKwe0TOkQdTH4ACReZCuJMA=,2,False
481,UURWMEA110,DK_NASHUA_NH,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_NASHUA_NH",5.0,2.98,0.0,1:1GpHG27le+gQA2WiuCIcU/Iu0cE=,2,False
482,UURWMEA110,DK_NORIDGE_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(14.63, 6.8)-> UJEWNIS040 ->(2.5, 0.87)-> UJEWLOA030 -> DK_NORIDGE_CA",19.630000000000003,8.309999999999999,0.0,1:0G9vPdYMFaW64NL3iEGTQxyVGtk=,1,False
483,UURWMEA110,DK_NRTHAPTN_MA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_NRTHAPTN_MA",2.84,0.64,0.0,1:7AiQXbmFDnTLcfkccB36fS33St8=,2,False
484,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_NSAMCNCS_PA",2.84,0.64,0.0,1:4J5PXwceLLgtnNP9+fGicKpW9mQ=,7,True
485,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 ->(0.5, N/A)-> UJEWMEC040 -> DK_NSAMCNCS_PA",3.34,0.64,0.5,1:1+n3rxLQrSRa5DZwss7B66LUbeM=,3,True
486,UURWMEA110,DK_OCALA_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_OCALA_FL",7.875,3.18,0.0,1:1MlIv6Q3TR5A6EzZxlMmdZDQfXQ=,2,False
487,UURWMEA110,DK_OKLAHMCY_OK,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_OKLAHMCY_OK",7.645,3.99,0.0,1:M6YDbzsu1Q6fr+wy9Av/Y2X/DaE=,4,False
488,UURWMEA110,DK_OLDSMAR_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_OLDSMAR_FL",7.875,3.18,0.0,1:6XFOqNTnLXRile5PqM4SrfS2Knw=,2,False
489,UURWMEA110,DK_ORLANDO_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_ORLANDO_FL",6.375,1.9,0.0,1:IkGWj9HZQlijXOK0SzwN916o0Ig=,1,True
490,UURWMEA110,DK_ORLANDO_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_ORLANDO_FL",7.875,3.18,1.5,1:6SCW4LaVO2nFkTM7BOLZ6SxXGNc=,6,True
491,UURWMEA110,DK_OSHKOSH_WI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_OSHKOSH_WI",3.335,0.64,0.0,1:T/UEbucCbskE0NIlPUZaRUkHkSc=,2,False
492,UURWMEA110,DK_OTTAWA_CA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(N/A, 2.79)-> UJEWDRU030 ->(1.0, N/A)-> UJEWDRU040 -> DK_OTTAWA_CA",1.5,2.79,0.0,1:QlOq+aX2kpv1DHVFB7IAuIQm9uI=,2,False
493,UURWMEA110,DK_PASADENA_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_PASADENA_TX",7.645,3.99,0.0,1:AKkTSpKD6j/opP/Md6Jzj2srMqY=,2,False
494,UURWMEA110,DK_PATCHBK_DE,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEPTM010 ->(0.29, N/A)-> UJEEPTM030 -> DK_PATCHBK_DE",1.29,0.18,0.0,1:KY3aOAhr+eBSrZM7wBWOM/7Utkc=,2,True
495,UURWMEA110,DK_PATCHBK_DE,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEPTM010 ->(0.29, N/A)-> UJEEPTM030 ->(0.5, N/A)-> UJEEPTM040 -> DK_PATCHBK_DE",1.79,0.18,0.5,1:Jx96F3ZwV2G3WqaYAe9M9kUNFQA=,2,True
496,UURWMEA110,DK_PEASEANG_NH,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_PEASEANG_NH",5.0,2.98,0.0,1:bkX+Qg9II/TdTN9deGPhsck6LTg=,2,False
497,UURWMEA110,DK_PENTAGON_DC,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 -> DK_PENTAGON_DC",1.52,0.18,0.0,1:G6iGb5Kp8OyCI6k8oxiUaAybnBo=,5,True
498,UURWMEA110,DK_PENTAGON_DC,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 ->(0.5, N/A)-> UJEWPNT040 -> DK_PENTAGON_DC",2.02,0.18,0.5,1:MHm2sYQE5VNiTW6PrIhEYpFL+Y0=,3,True
499,UURWMEA110,DK_PHILDLPH_PA,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_PHILDLPH_PA",2.0,0.82,0.0,1:FJO1Yw3fvAgnWIE2Rf2BuOHhTqk=,6,False
500,UURWMEA110,DK_PICATNNY_NJ,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 ->(0.5, N/A)-> UJEWPHI040 ->(N/A, 0.62)-> UJEWPIC040 ->(0.5, N/A)-> UJEWPIC030 -> DK_PICATNNY_NJ",3.0,1.44,0.0,1:EkTz8EBt+L9+QujHQdXcFE1hojM=,2,False
501,UURWMEA110,DK_PITTSFLD_MA,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_PITTSFLD_MA",2.0,0.82,0.0,1:JoeebvJ38NA1LE1TtD1LndXT3Xk=,2,False
502,UURWMEA110,DK_PLANO_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_PLANO_TX",7.645,3.99,0.0,1:Ukr3uiBqIv8tk+QmEiDN6xDKmZI=,2,False
503,UURWMEA110,DK_PORTSMTH_RI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_PORTSMTH_RI",2.84,0.64,0.0,1:2AXGAFgSleEZIlT977MmwiUBPDI=,2,False
504,UURWMEA110,DK_PTRSNSFB_CO,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(1.72, 0.5)-> UJEWPET040 ->(0.5, N/A)-> UJEWPET030 -> DK_PTRSNSFB_CO",4.715,1.1400000000000001,0.0,1:twvcxDYstcWDTByHc4Q7NhRwsQQ=,2,False
505,UURWMEA110,DK_RAFAKRTR_CY,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEDTM010 ->(0.3, N/A)-> UJEEDTM030 ->(0.5, N/A)-> UJEEDTM040 ->(22.5, 8.91)-> UJEEAKI040 -> DK_RAFAKRTR_CY",24.3,9.09,0.0,1:pze/zJPT+c1SZkiQMhEguZGrADE=,2,True
506,UURWMEA110,DK_RAFAKRTR_CY,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEDTM010 ->(0.3, N/A)-> UJEEDTM030 ->(0.5, N/A)-> UJEEDTM040 ->(22.5, 8.91)-> UJEEAKI040 ->(0.5, N/A)-> UJEEAKI030 -> DK_RAFAKRTR_CY",24.8,9.09,0.5,1:DVPEeLMpdkyVtIO4NN3FnV+if5g=,2,True
507,UURWMEA110,DK_RDSNASNL_AL,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(N/A, 3.12)-> UJEWRED040 -> DK_RDSNASNL_AL",3.335,3.7600000000000002,0.0,1:N753iTXew23VKbZhWCFBcwQpQmk=,2,True
508,UURWMEA110,DK_RDSNASNL_AL,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(N/A, 3.12)-> UJEWRED040 ->(0.5, N/A)-> UJEWRED030 -> DK_RDSNASNL_AL",3.835,3.7600000000000002,0.5,1:YIe58mX8xMUwI8NzGqitH14qk0w=,1,True
509,UURWMEA110,DK_REDOAK_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_REDOAK_TX",7.645,3.99,0.0,1:/61k17HDKta8VdrjOa0PjVts2PE=,2,False
510,UURWMEA110,DK_RICHMOND_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBEL010 ->(0.34, N/A)-> UJEWBEL030 ->(0.5, N/A)-> UJEWBEL040 ->(2.0, 0.63)-> UJEWRCH040 -> DK_RICHMOND_VA",3.8449999999999998,0.81,0.0,1:FBKMG7VHlqoOuYNYnghki6d3J7o=,2,False
511,UURWMEA110,DK_RIDLEYPK_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_RIDLEYPK_PA",2.84,0.64,0.0,1:L4k6QxXBB2c2JzOV4OCRHQmwzGg=,2,False
512,UURWMEA110,DK_ROCHESTR_NY,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_ROCHESTR_NY",2.0,0.82,0.0,1:Cs97lOm0cupk73MvIIkorZP5uUI=,2,False
513,UURWMEA110,DK_ROSEVILL_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_ROSEVILL_CA",3.3449999999999998,0.64,0.0,1:0Inxn2qSWqHQIyNyBYQuR+nOegc=,2,False
514,UURWMEA110,DK_SANANTON_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_SANANTON_TX",7.645,3.99,0.0,1:Wpekq3ju4drz5ptaQxDn6c1XuRo=,4,False
515,UURWMEA110,DK_SANJOSE_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_SANJOSE_CA",3.3449999999999998,0.64,0.0,1:GmCWMR0uGD9uPQ3XNIYaI7cndOc=,2,False
516,UURWMEA110,DK_SANTACLR_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_SANTACLR_CA",3.3449999999999998,0.64,0.0,1:IT72elgFWZHOjvVXR+Sh4w0OzEs=,2,False
517,UURWMEA110,DK_SAN_JOSE_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWMIR010 ->(0.33, N/A)-> UJEWMIR030 -> DK_SAN_JOSE_CA",2.825,0.64,0.0,1:/q/ddSqobaFXYZ4UdX1TrN/+3RE=,10,False
518,UURWMEA110,DK_SCHQMIAM_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 ->(0.5, N/A)-> UJEWJKV040 ->(3.5, 2.46)-> UJEWSCD040 -> DK_SCHQMIAM_FL",11.875,5.640000000000001,0.0,1:HwS65vBTf6WQjgZWaslsHkNGHqE=,3,True
519,UURWMEA110,DK_SCHQMIAM_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 ->(0.5, N/A)-> UJEWJKV040 ->(3.5, 2.46)-> UJEWSCD040 ->(0.5, N/A)-> UJEWSCD030 -> DK_SCHQMIAM_FL",12.375,5.640000000000001,0.5,1:9IA37HnscbElwcTRMz+n8Fh18r4=,3,True
520,UURWMEA110,DK_SCRANTON_PA,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_SCRANTON_PA",5.0,2.98,0.0,1:0vYvr56u585rQ1qBUOk4zm9ejm4=,2,False
521,UURWMEA110,DK_SMYRNA_GA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_SMYRNA_GA",6.375,1.9,0.0,1:i5gITcUibN98qLlvMimp75Yln2U=,2,False
522,UURWMEA110,DK_SNANTISC_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_SNANTISC_TX",7.645,3.99,0.0,1:P/8JkxUQv6WhHTI4CnTsudDlctM=,3,True
523,UURWMEA110,DK_SNANTISC_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 ->(0.5, N/A)-> UJEWSNA030 -> DK_SNANTISC_TX",8.145,3.99,0.5,1:879KdBSSj7u9MondlxFgZ5zIRNI=,3,True
524,UURWMEA110,DK_SOBEND_IN,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_SOBEND_IN",3.335,0.64,0.0,1:GbVfxhSFi/BXmbCzP0q+1lcxeV8=,1,False
525,UURWMEA110,DK_STAGSTNW_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_STAGSTNW_FL",7.875,3.18,0.0,1:IvtwIP/DR/FWaKsWWTwpWRFlNxQ=,2,False
526,UURWMEA110,DK_STELNGHT_MI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_STELNGHT_MI",3.335,0.64,0.0,1:BL22SrPnva2CG7EiQI5S0DnGTJY=,2,False
527,UURWMEA110,DK_STERLING_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 -> DK_STERLING_VA",1.52,0.18,0.0,1:ViPIyJQQUO/mLNAeCuYl0LFil+Y=,2,False
528,UURWMEA110,DK_STOCKTON_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_STOCKTON_CA",3.3449999999999998,0.64,0.0,1:BZKLFFjNQbVIYjxvdx629BVD70g=,1,False
529,UURWMEA110,DK_STPRSBG_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_STPRSBG_FL",7.875,3.18,0.0,1:9kztV412mbucCnMoUfnwKLGWBts=,2,False
530,UURWMEA110,DK_STRLNGGHT_MI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_STRLNGGHT_MI",3.335,0.64,0.0,1:/jFk1CZMf+A1pWrZjiYczhDIF6g=,2,False
531,UURWMEA110,DK_STRLNGHT_MI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_STRLNGHT_MI",3.335,0.64,0.0,1:Dq3W6UhV80gIU3ezC4kYX2mLDps=,2,False
532,UURWMEA110,DK_SUGARGRV_WV,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(1.66, 0.78)-> UJEWCHT030 -> DK_SUGARGRV_WV",2.6550000000000002,0.96,0.0,1:BmabY5637lS9mc9Ok+A/l23Y70U=,3,False
533,UURWMEA110,DK_SUNNYVAL_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_SUNNYVAL_CA",3.3449999999999998,0.64,0.0,1:ZJT9PFQhg1qUV6DDpUOaj8wJs5E=,2,False
534,UURWMEA110,DK_SYRACUSE_NY,"UURWMEA110 -> UJEWMEA040 ->(8.0, 2.26)-> UJEWHFI040 -> DK_SYRACUSE_NY",8.0,2.26,0.0,1:BSfWfkMKpSM1jVC1YUOXSBi2a7A=,2,False
535,UURWMEA110,DK_TAUNTON_MA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_TAUNTON_MA",2.84,0.64,0.0,1:f8d/63HXvdBNowhgkIdDfFfYILI=,2,False
536,UURWMEA110,DK_TBYHNNAD_PA,"UURWMEA110 -> UJEWMEA040 ->(4.0, 1.29)-> UJEWTOB040 -> DK_TBYHNNAD_PA",4.0,1.29,0.0,1:2QeNPZA5hE0jBvCedzyN5vddfGY=,1,False
537,UURWMEA110,DK_TEWKSBRY_MA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_TEWKSBRY_MA",2.84,0.64,0.0,1:55rgvNwA7gKj0SxcSy+j4kK3Nvg=,2,False
538,UURWMEA110,DK_TINRAFB_OK,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(0.35, N/A)-> UJEWTIN030 -> DK_TINRAFB_OK",2.85,0.64,0.0,1:hpE5aWKrQ5vYuwMEge5ipP9YRdE=,3,True
539,UURWMEA110,DK_TINRAFB_OK,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(0.35, N/A)-> UJEWTIN030 ->(0.5, N/A)-> UJEWTIN040 -> DK_TINRAFB_OK",3.35,0.64,0.5,1:N8RUNK+btoP1OtyufGGgRLKIxRQ=,2,True
540,UURWMEA110,DK_TITUSVLL_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_TITUSVLL_FL",7.875,3.18,0.0,1:JVQyjNGqfjZhyOGTqFERMdymnLc=,2,False
541,UURWMEA110,DK_TULSA_OK,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_TULSA_OK",7.645,3.99,0.0,1:bq81naOYmkAroRqvLeYgiZSCS9Y=,2,False
542,UURWMEA110,DK_UNDTMNDL_Z1,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(1.66, 0.78)-> UJEWCHT030 ->(0.5, N/A)-> UJEWCHT040 -> DK_UNDTMNDL_Z1",3.1550000000000002,0.96,0.0,1:3CFoQ+/HUzFCm123H+RHBYaF31I=,2,True
543,UURWMEA110,DK_UNDTMNDL_Z1,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(1.92, 0.58)-> UJEWCAR030 ->(0.5, 0.08)-> UJEWCHM030 -> DK_UNDTMNDL_Z1",4.915,1.3,1.7599999999999998,1:CDklU+bmnl9F/XJS30fXaI2+77g=,2,True
544,UURWMEA110,DK_USACEHRM_PA,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_USACEHRM_PA",2.0,0.82,0.0,1:/HPXYZEyIJ/lpWso2m/vM3I//gM=,2,False
545,UURWMEA110,DK_VANNUYS_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_VANNUYS_CA",3.3449999999999998,0.64,0.0,1:FN4weuJ10Oyvq4HxH5EZyU0tAso=,2,False
546,UURWMEA110,DK_WACO_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_WACO_TX",7.645,3.99,0.0,1:FIb8qCeTHxv/Nn21TW+2yX4Dv6w=,2,False
547,UURWMEA110,DK_WAYNE_NJ,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_WAYNE_NJ",2.84,0.64,0.0,1:B6YzWdKYIjkNeOMV+jw24Hi9wBE=,2,False
